Word,Tag,Sentence_ID,STIX_Tag,Source
archive,O,2489,O,DNRTI
is,O,2489,O,DNRTI
called,O,2489,O,DNRTI
DriverInstallerU.exe,B-SamFile,2489,B-Malware,DNRTI
but,O,2489,O,DNRTI
its,O,2489,O,DNRTI
metadata,O,2489,O,DNRTI
shows,O,2489,O,DNRTI
that,O,2489,O,DNRTI
its,O,2489,O,DNRTI
original,O,2489,O,DNRTI
name,O,2489,O,DNRTI
is,O,2489,O,DNRTI
Interenet,B-SamFile,2489,B-Malware,DNRTI
Assistant.exe,I-SamFile,2489,I-Malware,DNRTI
.,O,2489,O,DNRTI
After,O,2490,O,DNRTI
reviewing,O,2490,O,DNRTI
all,O,2490,O,DNRTI
the,O,2490,O,DNRTI
malware,O,2490,O,DNRTI
functionalities,O,2490,O,DNRTI
",",O,2490,O,DNRTI
we,O,2490,O,DNRTI
are,O,2490,O,DNRTI
confident,O,2490,O,DNRTI
in,O,2490,O,DNRTI
saying,O,2490,O,DNRTI
that,O,2490,O,DNRTI
the,O,2490,O,DNRTI
attackers,B-HackOrg,2490,B-Threat-Actor,DNRTI
look,O,2490,O,DNRTI
for,O,2490,O,DNRTI
victims,B-Org,2490,B-Identity,DNRTI
who,I-Org,2490,I-Identity,DNRTI
answer,I-Org,2490,I-Identity,DNRTI
well-defined,O,2490,O,DNRTI
characteristics,O,2490,O,DNRTI
and,O,2490,O,DNRTI
believe,O,2490,O,DNRTI
that,O,2490,O,DNRTI
further,O,2490,O,DNRTI
stages,O,2490,O,DNRTI
of,O,2490,O,DNRTI
the,O,2490,O,DNRTI
attack,O,2490,O,DNRTI
are,O,2490,O,DNRTI
delivered,O,2490,O,DNRTI
only,O,2490,O,DNRTI
to,O,2490,O,DNRTI
those,O,2490,O,DNRTI
who,O,2490,O,DNRTI
fit,O,2490,O,DNRTI
the,O,2490,O,DNRTI
specific,O,2490,O,DNRTI
victim,O,2490,O,DNRTI
profile,O,2490,O,DNRTI
.,O,2490,O,DNRTI
In,O,2491,O,DNRTI
this,O,2491,O,DNRTI
sample,O,2491,O,DNRTI
",",O,2491,O,DNRTI
however,O,2491,O,DNRTI
",",O,2491,O,DNRTI
the,O,2491,O,DNRTI
module,O,2491,O,DNRTI
names,O,2491,O,DNRTI
were,O,2491,O,DNRTI
changed,O,2491,O,DNRTI
from,O,2491,O,DNRTI
actors,O,2491,O,DNRTI
and,O,2491,O,DNRTI
characters’,O,2491,O,DNRTI
names,O,2491,O,DNRTI
to,O,2491,O,DNRTI
car,O,2491,O,DNRTI
models,O,2491,O,DNRTI
",",O,2491,O,DNRTI
namely,O,2491,O,DNRTI
BMW_x1”,B-SamFile,2491,B-Malware,DNRTI
",",O,2491,O,DNRTI
BMW_x2”,B-SamFile,2491,B-Malware,DNRTI
and,O,2491,O,DNRTI
up,O,2491,O,DNRTI
to,O,2491,O,DNRTI
BMW_x8”,B-SamFile,2491,B-Malware,DNRTI
.,O,2491,O,DNRTI
But,O,2492,O,DNRTI
",",O,2492,O,DNRTI
thanks,O,2492,O,DNRTI
to,O,2492,O,DNRTI
the,O,2492,O,DNRTI
attackers,B-HackOrg,2492,B-Threat-Actor,DNRTI
known,O,2492,O,DNRTI
affection,O,2492,O,DNRTI
for,O,2492,O,DNRTI
decoy,B-Purp,2492,O,DNRTI
documents,I-Purp,2492,O,DNRTI
that,O,2492,O,DNRTI
pose,O,2492,O,DNRTI
as,O,2492,O,DNRTI
news,O,2492,O,DNRTI
summaries,O,2492,O,DNRTI
",",O,2492,O,DNRTI
we,O,2492,O,DNRTI
were,O,2492,O,DNRTI
able,O,2492,O,DNRTI
to,O,2492,O,DNRTI
date,O,2492,O,DNRTI
the,O,2492,O,DNRTI
campaign,O,2492,O,DNRTI
back,O,2492,O,DNRTI
to,O,2492,O,DNRTI
March,B-Time,2492,O,DNRTI
2018,I-Time,2492,O,DNRTI
.,O,2492,O,DNRTI
With,O,2493,O,DNRTI
the,O,2493,O,DNRTI
experience,O,2493,O,DNRTI
gained,O,2493,O,DNRTI
from,O,2493,O,DNRTI
the,O,2493,O,DNRTI
APT,B-OffAct,2493,B-Attack-Pattern,DNRTI
attack,I-OffAct,2493,I-Attack-Pattern,DNRTI
that,O,2493,O,DNRTI
began,O,2493,O,DNRTI
in,O,2493,O,DNRTI
March,B-Time,2493,O,DNRTI
2017,I-Time,2493,O,DNRTI
",",O,2493,O,DNRTI
it,O,2493,O,DNRTI
seems,O,2493,O,DNRTI
this,O,2493,O,DNRTI
campaign,O,2493,O,DNRTI
has,O,2493,O,DNRTI
evolved,O,2493,O,DNRTI
into,O,2493,O,DNRTI
an,O,2493,O,DNRTI
attack,O,2493,O,DNRTI
with,O,2493,O,DNRTI
new,O,2493,O,DNRTI
capabilities,O,2493,O,DNRTI
",",O,2493,O,DNRTI
and,O,2493,O,DNRTI
an,O,2493,O,DNRTI
even,O,2493,O,DNRTI
more,O,2493,O,DNRTI
specific,O,2493,O,DNRTI
target,O,2493,O,DNRTI
",",O,2493,O,DNRTI
over,O,2493,O,DNRTI
a,O,2493,O,DNRTI
year,O,2493,O,DNRTI
later,O,2493,O,DNRTI
.,O,2493,O,DNRTI
These,O,2494,O,DNRTI
unknown,B-HackOrg,2494,B-Threat-Actor,DNRTI
actors,I-HackOrg,2494,I-Threat-Actor,DNRTI
continued,O,2494,O,DNRTI
launching,O,2494,O,DNRTI
DDoS,B-OffAct,2494,B-Attack-Pattern,DNRTI
attacks,O,2494,O,DNRTI
over,O,2494,O,DNRTI
the,O,2494,O,DNRTI
next,O,2494,O,DNRTI
few,O,2494,O,DNRTI
years,O,2494,O,DNRTI
.,O,2494,O,DNRTI
For,O,2495,O,DNRTI
simplicity,O,2495,O,DNRTI
",",O,2495,O,DNRTI
Kaspersky,B-SecTeam,2495,B-Identity,DNRTI
is,O,2495,O,DNRTI
calling,O,2495,O,DNRTI
them,O,2495,O,DNRTI
the,O,2495,O,DNRTI
BlackEnergy,I-HackOrg,2495,I-Threat-Actor,DNRTI
APT,O,2495,O,DNRTI
group,O,2495,O,DNRTI
.,O,2495,O,DNRTI
Since,O,2496,O,DNRTI
the,O,2496,O,DNRTI
middle,B-Time,2496,O,DNRTI
of,I-Time,2496,O,DNRTI
2015,I-Time,2496,O,DNRTI
",",O,2496,O,DNRTI
one,O,2496,O,DNRTI
of,O,2496,O,DNRTI
the,O,2496,O,DNRTI
preferred,O,2496,O,DNRTI
attack,O,2496,O,DNRTI
vectors,O,2496,O,DNRTI
for,O,2496,O,DNRTI
BlackEnergy,B-HackOrg,2496,B-Threat-Actor,DNRTI
in,O,2496,O,DNRTI
Ukraine,B-Area,2496,B-Location,DNRTI
has,O,2496,O,DNRTI
been,O,2496,O,DNRTI
Excel,O,2496,O,DNRTI
documents,O,2496,O,DNRTI
with,O,2496,O,DNRTI
macros,O,2496,O,DNRTI
that,O,2496,O,DNRTI
drop,O,2496,O,DNRTI
the,O,2496,O,DNRTI
Trojan,O,2496,O,DNRTI
to,O,2496,O,DNRTI
disk,O,2496,O,DNRTI
if,O,2496,O,DNRTI
the,O,2496,O,DNRTI
user,O,2496,O,DNRTI
chooses,O,2496,O,DNRTI
to,O,2496,O,DNRTI
run,O,2496,O,DNRTI
the,O,2496,O,DNRTI
script,O,2496,O,DNRTI
in,O,2496,O,DNRTI
the,O,2496,O,DNRTI
document,O,2496,O,DNRTI
.,O,2496,O,DNRTI
A,O,2497,O,DNRTI
very,O,2497,O,DNRTI
good,O,2497,O,DNRTI
analysis,O,2497,O,DNRTI
and,O,2497,O,DNRTI
overview,O,2497,O,DNRTI
of,O,2497,O,DNRTI
the,O,2497,O,DNRTI
BlackEnergy,O,2497,O,DNRTI
attacks,O,2497,O,DNRTI
in,O,2497,O,DNRTI
Ukraine,O,2497,O,DNRTI
throughout,O,2497,O,DNRTI
2014,B-Time,2497,O,DNRTI
and,O,2497,O,DNRTI
2015,B-Time,2497,O,DNRTI
was,O,2497,O,DNRTI
published,O,2497,O,DNRTI
by,O,2497,O,DNRTI
the,O,2497,O,DNRTI
Ukrainian,O,2497,O,DNRTI
security,O,2497,O,DNRTI
firm,O,2497,O,DNRTI
Cys,B-SecTeam,2497,B-Identity,DNRTI
Centrum,I-SecTeam,2497,I-Identity,DNRTI
the,O,2497,O,DNRTI
text,O,2497,O,DNRTI
is,O,2497,O,DNRTI
only,O,2497,O,DNRTI
available,O,2497,O,DNRTI
in,O,2497,O,DNRTI
Russian,O,2497,O,DNRTI
for,O,2497,O,DNRTI
now,O,2497,O,DNRTI
",",O,2497,O,DNRTI
but,O,2497,O,DNRTI
can,O,2497,O,DNRTI
be,O,2497,O,DNRTI
read,O,2497,O,DNRTI
via,O,2497,O,DNRTI
Google,O,2497,O,DNRTI
Translate,O,2497,O,DNRTI
.,O,2497,O,DNRTI
The,O,2498,O,DNRTI
earliest,O,2498,O,DNRTI
signs,O,2498,O,DNRTI
of,O,2498,O,DNRTI
destructive,B-OffAct,2498,B-Attack-Pattern,DNRTI
payloads,I-OffAct,2498,I-Attack-Pattern,DNRTI
with,O,2498,O,DNRTI
BlackEnergy,B-HackOrg,2498,B-Threat-Actor,DNRTI
go,O,2498,O,DNRTI
back,O,2498,O,DNRTI
as,O,2498,O,DNRTI
far,O,2498,O,DNRTI
as,O,2498,O,DNRTI
June,B-Time,2498,O,DNRTI
2014,I-Time,2498,O,DNRTI
.,O,2498,O,DNRTI
BlackEnergy,B-HackOrg,2499,B-Threat-Actor,DNRTI
is,O,2499,O,DNRTI
a,O,2499,O,DNRTI
highly,O,2499,O,DNRTI
dynamic,O,2499,O,DNRTI
threat,O,2499,O,DNRTI
actor,O,2499,O,DNRTI
and,O,2499,O,DNRTI
the,O,2499,O,DNRTI
current,O,2499,O,DNRTI
attacks,O,2499,O,DNRTI
in,O,2499,O,DNRTI
Ukraine,B-Area,2499,B-Location,DNRTI
indicate,O,2499,O,DNRTI
that,O,2499,O,DNRTI
destructive,O,2499,O,DNRTI
actions,O,2499,O,DNRTI
are,O,2499,O,DNRTI
on,O,2499,O,DNRTI
their,O,2499,O,DNRTI
main,O,2499,O,DNRTI
agenda,O,2499,O,DNRTI
",",O,2499,O,DNRTI
in,O,2499,O,DNRTI
addition,O,2499,O,DNRTI
to,O,2499,O,DNRTI
compromising,O,2499,O,DNRTI
industrial,O,2499,O,DNRTI
control,O,2499,O,DNRTI
installations,O,2499,O,DNRTI
and,O,2499,O,DNRTI
espionage,O,2499,O,DNRTI
activities,O,2499,O,DNRTI
.,O,2499,O,DNRTI
Kaspersky,B-SecTeam,2500,B-Identity,DNRTI
will,O,2500,O,DNRTI
continue,O,2500,O,DNRTI
to,O,2500,O,DNRTI
monitor,O,2500,O,DNRTI
the,O,2500,O,DNRTI
BlackEnergy,B-HackOrg,2500,B-Threat-Actor,DNRTI
attacks,O,2500,O,DNRTI
in,O,2500,O,DNRTI
Ukraine,B-Area,2500,B-Location,DNRTI
and,O,2500,O,DNRTI
update,O,2500,O,DNRTI
our,O,2500,O,DNRTI
readers,O,2500,O,DNRTI
with,O,2500,O,DNRTI
more,O,2500,O,DNRTI
data,O,2500,O,DNRTI
when,O,2500,O,DNRTI
available,O,2500,O,DNRTI
.,O,2500,O,DNRTI
From,O,2501,O,DNRTI
Buhtrap,B-HackOrg,2501,B-Threat-Actor,DNRTI
perpetrating,O,2501,O,DNRTI
cybercrime,O,2501,O,DNRTI
for,O,2501,O,DNRTI
financial,O,2501,O,DNRTI
gain,O,2501,O,DNRTI
",",O,2501,O,DNRTI
its,O,2501,O,DNRTI
toolset,O,2501,O,DNRTI
has,O,2501,O,DNRTI
been,O,2501,O,DNRTI
expanded,O,2501,O,DNRTI
with,O,2501,O,DNRTI
malware,O,2501,O,DNRTI
used,O,2501,O,DNRTI
to,O,2501,O,DNRTI
conduct,O,2501,O,DNRTI
espionage,O,2501,O,DNRTI
in,O,2501,O,DNRTI
Eastern,B-Area,2501,B-Location,DNRTI
Europe,I-Area,2501,I-Location,DNRTI
and,O,2501,O,DNRTI
Central,B-Area,2501,B-Location,DNRTI
Asia,I-Area,2501,I-Location,DNRTI
.,O,2501,O,DNRTI
Throughout,O,2502,O,DNRTI
our,O,2502,O,DNRTI
tracking,O,2502,O,DNRTI
",",O,2502,O,DNRTI
we've,B-SecTeam,2502,B-Identity,DNRTI
seen,O,2502,O,DNRTI
this,B-HackOrg,2502,B-Threat-Actor,DNRTI
group,I-HackOrg,2502,I-Threat-Actor,DNRTI
deploy,O,2502,O,DNRTI
its,O,2502,O,DNRTI
main,O,2502,O,DNRTI
backdoor,B-Way,2502,B-Attack-Pattern,DNRTI
as,O,2502,O,DNRTI
well,O,2502,O,DNRTI
as,O,2502,O,DNRTI
other,O,2502,O,DNRTI
tools,O,2502,O,DNRTI
against,O,2502,O,DNRTI
various,O,2502,O,DNRTI
victims,O,2502,O,DNRTI
",",O,2502,O,DNRTI
but,O,2502,O,DNRTI
June,B-Time,2502,O,DNRTI
2019,I-Time,2502,O,DNRTI
was,O,2502,O,DNRTI
the,O,2502,O,DNRTI
first,O,2502,O,DNRTI
time,O,2502,O,DNRTI
we,O,2502,O,DNRTI
saw,O,2502,O,DNRTI
the,O,2502,O,DNRTI
Buhtrap,B-HackOrg,2502,B-Threat-Actor,DNRTI
group,O,2502,O,DNRTI
use,O,2502,O,DNRTI
a,O,2502,O,DNRTI
zero-day,B-OffAct,2502,B-Attack-Pattern,DNRTI
exploit,I-OffAct,2502,I-Attack-Pattern,DNRTI
as,O,2502,O,DNRTI
part,O,2502,O,DNRTI
of,O,2502,O,DNRTI
a,O,2502,O,DNRTI
campaign,O,2502,O,DNRTI
.,O,2502,O,DNRTI
In,O,2503,O,DNRTI
that,O,2503,O,DNRTI
case,O,2503,O,DNRTI
",",O,2503,O,DNRTI
we,O,2503,O,DNRTI
observed,O,2503,O,DNRTI
Buhtrap,B-HackOrg,2503,B-Threat-Actor,DNRTI
using,O,2503,O,DNRTI
a,O,2503,O,DNRTI
local,O,2503,O,DNRTI
privilege,O,2503,O,DNRTI
escalation,O,2503,O,DNRTI
exploit,O,2503,O,DNRTI
",",O,2503,O,DNRTI
CVE-2019-1132,B-Exp,2503,B-Vulnerability,DNRTI
",",O,2503,O,DNRTI
against,O,2503,O,DNRTI
one,O,2503,O,DNRTI
of,O,2503,O,DNRTI
its,O,2503,O,DNRTI
victims,O,2503,O,DNRTI
.,O,2503,O,DNRTI
However,O,2504,O,DNRTI
",",O,2504,O,DNRTI
as,O,2504,O,DNRTI
the,O,2504,O,DNRTI
shift,O,2504,O,DNRTI
in,O,2504,O,DNRTI
targets,O,2504,O,DNRTI
occurred,O,2504,O,DNRTI
before,O,2504,O,DNRTI
the,O,2504,O,DNRTI
source,O,2504,O,DNRTI
code,O,2504,O,DNRTI
leak,O,2504,O,DNRTI
",",O,2504,O,DNRTI
we,O,2504,O,DNRTI
assess,O,2504,O,DNRTI
with,O,2504,O,DNRTI
high,O,2504,O,DNRTI
confidence,O,2504,O,DNRTI
that,O,2504,O,DNRTI
the,O,2504,O,DNRTI
same,O,2504,O,DNRTI
people,O,2504,O,DNRTI
behind,O,2504,O,DNRTI
the,O,2504,O,DNRTI
first,O,2504,O,DNRTI
Buhtrap,B-HackOrg,2504,B-Threat-Actor,DNRTI
malware,O,2504,O,DNRTI
attacks,O,2504,O,DNRTI
against,O,2504,O,DNRTI
businesses,B-Org,2504,B-Identity,DNRTI
and,O,2504,O,DNRTI
banks,B-Org,2504,B-Identity,DNRTI
are,O,2504,O,DNRTI
also,O,2504,O,DNRTI
involved,O,2504,O,DNRTI
in,O,2504,O,DNRTI
targeting,O,2504,O,DNRTI
governmental,B-Org,2504,B-Identity,DNRTI
institutions,I-Org,2504,I-Identity,DNRTI
.,O,2504,O,DNRTI
When,O,2505,O,DNRTI
Buhtrap,B-HackOrg,2505,B-Threat-Actor,DNRTI
was,O,2505,O,DNRTI
targeting,O,2505,O,DNRTI
businesses,B-Org,2505,B-Identity,DNRTI
",",O,2505,O,DNRTI
the,O,2505,O,DNRTI
decoy,O,2505,O,DNRTI
documents,O,2505,O,DNRTI
would,O,2505,O,DNRTI
typically,O,2505,O,DNRTI
be,O,2505,O,DNRTI
contracts,O,2505,O,DNRTI
or,O,2505,O,DNRTI
invoices,O,2505,O,DNRTI
.,O,2505,O,DNRTI
The,O,2506,O,DNRTI
Buhtrap,B-HackOrg,2506,B-Threat-Actor,DNRTI
group,O,2506,O,DNRTI
is,O,2506,O,DNRTI
well,O,2506,O,DNRTI
known,O,2506,O,DNRTI
for,O,2506,O,DNRTI
its,O,2506,O,DNRTI
targeting,O,2506,O,DNRTI
of,O,2506,O,DNRTI
financial,B-Org,2506,B-Identity,DNRTI
institutions,I-Org,2506,I-Identity,DNRTI
and,O,2506,O,DNRTI
businesses,O,2506,O,DNRTI
in,O,2506,O,DNRTI
Russia,B-Area,2506,B-Location,DNRTI
.,O,2506,O,DNRTI
Figure,O,2507,O,DNRTI
2,O,2507,O,DNRTI
is,O,2507,O,DNRTI
a,O,2507,O,DNRTI
typical,O,2507,O,DNRTI
example,O,2507,O,DNRTI
of,O,2507,O,DNRTI
a,O,2507,O,DNRTI
generic,O,2507,O,DNRTI
invoice,O,2507,O,DNRTI
the,O,2507,O,DNRTI
group,B-HackOrg,2507,B-Threat-Actor,DNRTI
used,O,2507,O,DNRTI
in,O,2507,O,DNRTI
a,O,2507,O,DNRTI
campaign,O,2507,O,DNRTI
in,O,2507,O,DNRTI
2014,B-Time,2507,O,DNRTI
.,O,2507,O,DNRTI
When,O,2508,O,DNRTI
the,O,2508,O,DNRTI
group's,B-HackOrg,2508,B-Threat-Actor,DNRTI
focus,O,2508,O,DNRTI
shifted,O,2508,O,DNRTI
to,O,2508,O,DNRTI
banks,O,2508,O,DNRTI
",",O,2508,O,DNRTI
the,O,2508,O,DNRTI
decoy,O,2508,O,DNRTI
documents,O,2508,O,DNRTI
were,O,2508,O,DNRTI
related,O,2508,O,DNRTI
to,O,2508,O,DNRTI
banking,O,2508,O,DNRTI
system,O,2508,O,DNRTI
regulations,O,2508,O,DNRTI
or,O,2508,O,DNRTI
advisories,O,2508,O,DNRTI
from,O,2508,O,DNRTI
FinCERT,B-SecTeam,2508,B-Identity,DNRTI
",",O,2508,O,DNRTI
an,O,2508,O,DNRTI
organization,O,2508,O,DNRTI
created,O,2508,O,DNRTI
by,O,2508,O,DNRTI
the,O,2508,O,DNRTI
Russian,O,2508,O,DNRTI
government,O,2508,O,DNRTI
to,O,2508,O,DNRTI
provide,O,2508,O,DNRTI
help,O,2508,O,DNRTI
and,O,2508,O,DNRTI
guidance,O,2508,O,DNRTI
to,O,2508,O,DNRTI
its,O,2508,O,DNRTI
financial,O,2508,O,DNRTI
institutions,O,2508,O,DNRTI
.,O,2508,O,DNRTI
We,O,2509,O,DNRTI
confirmed,O,2509,O,DNRTI
that,O,2509,O,DNRTI
this,O,2509,O,DNRTI
is,O,2509,O,DNRTI
a,O,2509,O,DNRTI
DarkHydrus,B-HackOrg,2509,B-Threat-Actor,DNRTI
Group's,O,2509,O,DNRTI
new,O,2509,O,DNRTI
attack,O,2509,O,DNRTI
targeting,O,2509,O,DNRTI
Middle,B-Area,2509,B-Location,DNRTI
East,I-Area,2509,I-Location,DNRTI
region,I-Area,2509,I-Location,DNRTI
.,O,2509,O,DNRTI
In,O,2510,O,DNRTI
July,O,2510,O,DNRTI
2018,O,2510,O,DNRTI
",",O,2510,O,DNRTI
Palo,B-SecTeam,2510,B-Identity,DNRTI
Alto,I-SecTeam,2510,I-Identity,DNRTI
disclosed,O,2510,O,DNRTI
DarkHydrus,B-HackOrg,2510,B-Threat-Actor,DNRTI
Group,O,2510,O,DNRTI
which,O,2510,O,DNRTI
showed,O,2510,O,DNRTI
its,O,2510,O,DNRTI
special,O,2510,O,DNRTI
interest,O,2510,O,DNRTI
to,O,2510,O,DNRTI
governments,B-Org,2510,B-Identity,DNRTI
in,O,2510,O,DNRTI
Middle,O,2510,O,DNRTI
East,O,2510,O,DNRTI
.,O,2510,O,DNRTI
Prior,O,2511,O,DNRTI
to,O,2511,O,DNRTI
that,O,2511,O,DNRTI
report,O,2511,O,DNRTI
",",O,2511,O,DNRTI
we,O,2511,O,DNRTI
published,O,2511,O,DNRTI
detail,O,2511,O,DNRTI
analysis,O,2511,O,DNRTI
on,O,2511,O,DNRTI
malware,O,2511,O,DNRTI
exploiting,O,2511,O,DNRTI
CVE-2018-8414,B-Exp,2511,B-Vulnerability,DNRTI
vulnerability,O,2511,O,DNRTI
(remote,O,2511,O,DNRTI
code,O,2511,O,DNRTI
execution,O,2511,O,DNRTI
in,O,2511,O,DNRTI
SettingContent-ms),O,2511,O,DNRTI
",",O,2511,O,DNRTI
which,O,2511,O,DNRTI
is,O,2511,O,DNRTI
believed,O,2511,O,DNRTI
a,O,2511,O,DNRTI
work,O,2511,O,DNRTI
of,O,2511,O,DNRTI
DarkHydrus,B-HackOrg,2511,B-Threat-Actor,DNRTI
.,O,2511,O,DNRTI
However,O,2512,O,DNRTI
",",O,2512,O,DNRTI
the,O,2512,O,DNRTI
final,O,2512,O,DNRTI
payload,O,2512,O,DNRTI
is,O,2512,O,DNRTI
something,O,2512,O,DNRTI
that,O,2512,O,DNRTI
welivesecurity,B-SecTeam,2512,B-Identity,DNRTI
have,O,2512,O,DNRTI
never,O,2512,O,DNRTI
seen,O,2512,O,DNRTI
associated,O,2512,O,DNRTI
with,O,2512,O,DNRTI
Buhtrap,B-HackOrg,2512,B-Threat-Actor,DNRTI
.,O,2512,O,DNRTI
It's,O,2513,O,DNRTI
coincident,O,2513,O,DNRTI
that,O,2513,O,DNRTI
both,O,2513,O,DNRTI
'darkhydrus',B-HackOrg,2513,B-Threat-Actor,DNRTI
APT,O,2513,O,DNRTI
group,O,2513,O,DNRTI
name,O,2513,O,DNRTI
and,O,2513,O,DNRTI
‘Williams’,B-HackOrg,2513,B-Threat-Actor,DNRTI
user,O,2513,O,DNRTI
name,O,2513,O,DNRTI
in,O,2513,O,DNRTI
PDB,O,2513,O,DNRTI
path,O,2513,O,DNRTI
found,O,2513,O,DNRTI
in,O,2513,O,DNRTI
this,O,2513,O,DNRTI
Twitter,B-Org,2513,B-Identity,DNRTI
user,I-Org,2513,I-Identity,DNRTI
.,O,2513,O,DNRTI
In,O,2514,O,DNRTI
recent,O,2514,O,DNRTI
APT,O,2514,O,DNRTI
incidents,O,2514,O,DNRTI
",",O,2514,O,DNRTI
Dark,B-HackOrg,2514,B-Threat-Actor,DNRTI
Hydruns,I-HackOrg,2514,I-Threat-Actor,DNRTI
tend,O,2514,O,DNRTI
to,O,2514,O,DNRTI
adopt,O,2514,O,DNRTI
Office,B-Tool,2514,B-Tool,DNRTI
VBA,I-Tool,2514,I-Tool,DNRTI
macro,I-Tool,2514,I-Tool,DNRTI
instead,O,2514,O,DNRTI
of,O,2514,O,DNRTI
Office,O,2514,O,DNRTI
0day,O,2514,O,DNRTI
vulnerability,O,2514,O,DNRTI
in,O,2514,O,DNRTI
the,O,2514,O,DNRTI
consideration,O,2514,O,DNRTI
of,O,2514,O,DNRTI
cost,O,2514,O,DNRTI
reduction,O,2514,O,DNRTI
.,O,2514,O,DNRTI
ASERT,B-SecTeam,2515,B-Identity,DNRTI
uncovered,O,2515,O,DNRTI
a,O,2515,O,DNRTI
credential,O,2515,O,DNRTI
theft,O,2515,O,DNRTI
campaign,O,2515,O,DNRTI
we,O,2515,O,DNRTI
call,O,2515,O,DNRTI
LUCKY,B-HackOrg,2515,B-Threat-Actor,DNRTI
ELEPHANT,I-HackOrg,2515,I-Threat-Actor,DNRTI
where,O,2515,O,DNRTI
attackers,B-OffAct,2515,B-Attack-Pattern,DNRTI
masquerade,I-OffAct,2515,I-Attack-Pattern,DNRTI
as,O,2515,O,DNRTI
legitimate,O,2515,O,DNRTI
entities,O,2515,O,DNRTI
such,O,2515,O,DNRTI
as,O,2515,O,DNRTI
foreign,B-Org,2515,B-Identity,DNRTI
government,I-Org,2515,I-Identity,DNRTI
",",O,2515,O,DNRTI
telecommunications,B-Org,2515,B-Identity,DNRTI
",",O,2515,O,DNRTI
and,O,2515,O,DNRTI
military,B-Org,2515,B-Identity,DNRTI
.,O,2515,O,DNRTI
From,O,2516,O,DNRTI
at,O,2516,O,DNRTI
least,O,2516,O,DNRTI
February,B-Time,2516,O,DNRTI
2019,I-Time,2516,O,DNRTI
to,O,2516,O,DNRTI
present,O,2516,O,DNRTI
",",O,2516,O,DNRTI
the,O,2516,O,DNRTI
actors,O,2516,O,DNRTI
in,O,2516,O,DNRTI
the,O,2516,O,DNRTI
LUCKY,B-HackOrg,2516,B-Threat-Actor,DNRTI
ELEPHANT,I-HackOrg,2516,I-Threat-Actor,DNRTI
campaign,O,2516,O,DNRTI
copied,O,2516,O,DNRTI
webpages,O,2516,O,DNRTI
to,O,2516,O,DNRTI
mimic,O,2516,O,DNRTI
South,B-Org,2516,B-Identity,DNRTI
Asian,I-Org,2516,I-Identity,DNRTI
government,I-Org,2516,I-Identity,DNRTI
websites,I-Org,2516,I-Identity,DNRTI
as,O,2516,O,DNRTI
well,O,2516,O,DNRTI
as,O,2516,O,DNRTI
Microsoft,B-Org,2516,B-Identity,DNRTI
Outlook,I-Org,2516,I-Identity,DNRTI
365,O,2516,O,DNRTI
login,O,2516,O,DNRTI
pages,O,2516,O,DNRTI
and,O,2516,O,DNRTI
hosted,B-OffAct,2516,B-Attack-Pattern,DNRTI
them,I-OffAct,2516,I-Attack-Pattern,DNRTI
on,O,2516,O,DNRTI
their,O,2516,O,DNRTI
own,O,2516,O,DNRTI
doppelganger,O,2516,O,DNRTI
domains,O,2516,O,DNRTI
",",O,2516,O,DNRTI
presumably,O,2516,O,DNRTI
to,O,2516,O,DNRTI
trick,O,2516,O,DNRTI
victims,O,2516,O,DNRTI
into,O,2516,O,DNRTI
providing,O,2516,O,DNRTI
login,O,2516,O,DNRTI
credentials,O,2516,O,DNRTI
.,O,2516,O,DNRTI
ASERT,B-SecTeam,2517,B-Identity,DNRTI
suspects,O,2517,O,DNRTI
that,O,2517,O,DNRTI
the,O,2517,O,DNRTI
Actors,O,2517,O,DNRTI
use,O,2517,O,DNRTI
phishing,B-OffAct,2517,B-Attack-Pattern,DNRTI
emails,I-OffAct,2517,I-Attack-Pattern,DNRTI
to,O,2517,O,DNRTI
lure,O,2517,O,DNRTI
victims,O,2517,O,DNRTI
to,O,2517,O,DNRTI
the,O,2517,O,DNRTI
doppelganger,O,2517,O,DNRTI
websites,O,2517,O,DNRTI
and,O,2517,O,DNRTI
entice,O,2517,O,DNRTI
users,O,2517,O,DNRTI
to,O,2517,O,DNRTI
enter,O,2517,O,DNRTI
their,O,2517,O,DNRTI
credentials,O,2517,O,DNRTI
.,O,2517,O,DNRTI
It,O,2518,O,DNRTI
is,O,2518,O,DNRTI
important,O,2518,O,DNRTI
to,O,2518,O,DNRTI
note,O,2518,O,DNRTI
that,O,2518,O,DNRTI
one,O,2518,O,DNRTI
domain,O,2518,O,DNRTI
",",O,2518,O,DNRTI
yahoomail[.]cf,O,2518,O,DNRTI
is,O,2518,O,DNRTI
only,O,2518,O,DNRTI
associated,O,2518,O,DNRTI
with,O,2518,O,DNRTI
this,O,2518,O,DNRTI
group,B-HackOrg,2518,B-Threat-Actor,DNRTI
from,O,2518,O,DNRTI
February,B-Time,2518,O,DNRTI
2019,I-Time,2518,O,DNRTI
onward,O,2518,O,DNRTI
.,O,2518,O,DNRTI
In,O,2519,O,DNRTI
late,O,2519,O,DNRTI
2018,O,2519,O,DNRTI
",",O,2519,O,DNRTI
the,O,2519,O,DNRTI
domain,O,2519,O,DNRTI
was,O,2519,O,DNRTI
associated,O,2519,O,DNRTI
with,O,2519,O,DNRTI
